FVC file = MER_Scen2_20170701_20200701.fvc, Simulation Execution: 06/12/2020 11:56:13
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.36073797900000E+06, 0.60225996733333E+07, -0.5569237E+00,           4,  0.4411359E+04,       15297
, 0.36085119535018E+06, 0.60228237058036E+07, -0.9985646E+00,           4,  0.9170733E+04,       15298
, 0.36081259968412E+06, 0.60227430682551E+07, -0.9208312E+00,           4,  0.7070520E+04,       15299
, 0.36085528266667E+06, 0.60229418366667E+07, -0.9702686E+00,           4,  0.5591454E+04,       15300
, 0.36089336966667E+06, 0.60228863700000E+07, -0.1025338E+01,           4,  0.5575713E+04,       15301
, 0.36088421500000E+06, 0.60229985100000E+07, -0.9668202E+00,           4,  0.6052226E+04,       15302
, 0.36079467933333E+06, 0.60226802866667E+07, -0.8038953E+00,           4,  0.2922820E+04,       15303
, 0.36084206503530E+06, 0.60226268026951E+07, -0.7003815E+00,           4,  0.8842507E+04,       15304
, 0.36079445333333E+06, 0.60225751133333E+07, -0.5271123E+00,           4,  0.4533885E+04,       15305
, 0.36072499492305E+06, 0.60235860357115E+07, -0.7960252E+00,           4,  0.1124461E+05,       15306
, 0.36079343848326E+06, 0.60234880846939E+07, -0.6592727E+00,           4,  0.1430485E+05,       15307
, 0.36087425605157E+06, 0.60234001032756E+07, -0.5081233E+00,           4,  0.1237198E+05,       15308
, 0.36086133300000E+06, 0.60232820900000E+07, -0.6634743E+00,           4,  0.5277432E+04,       15309
, 0.36085740600000E+06, 0.60232181666667E+07, -0.7143076E+00,           4,  0.6461239E+04,       15310
, 0.36091465633333E+06, 0.60231778166667E+07, -0.8286602E+00,           4,  0.6298911E+04,       15311
, 0.36091174200000E+06, 0.60231155566667E+07, -0.8983600E+00,           4,  0.5442099E+04,       15312
, 0.36093931597947E+06, 0.60233122152237E+07, -0.6311323E+00,           4,  0.1125280E+05,       15313
, 0.36098846825607E+06, 0.60230768980581E+07, -0.9990029E+00,           4,  0.9795091E+04,       15314
, 0.36094713600000E+06, 0.60230053966667E+07, -0.1018361E+01,           4,  0.4942868E+04,       15315
, 0.36033584066667E+06, 0.60239815366667E+07, -0.1122344E+01,           4,  0.6936110E+04,       15316
, 0.36038784533333E+06, 0.60239316533333E+07, -0.1136008E+01,           4,  0.5622375E+04,       15317
, 0.36046965325386E+06, 0.60239679913289E+07, -0.1160229E+01,           4,  0.1125839E+05,       15318
, 0.36016664000000E+06, 0.60241171166667E+07, -0.9600229E+00,           4,  0.6182603E+04,       15319
, 0.36022637233333E+06, 0.60240804966667E+07, -0.1036176E+01,           4,  0.6380770E+04,       15320
, 0.36030092840572E+06, 0.60241261526032E+07, -0.1041665E+01,           4,  0.1293867E+05,       15321
, 0.36035688333333E+06, 0.60240477233333E+07, -0.1122967E+01,           4,  0.6250469E+04,       15322
, 0.36061365052265E+06, 0.60239077951618E+07, -0.1133656E+01,           4,  0.1166770E+05,       15323
, 0.36056484633401E+06, 0.60240144616760E+07, -0.1138842E+01,           4,  0.1307208E+05,       15324
, 0.36073761333333E+06, 0.60238155466667E+07, -0.1056686E+01,           4,  0.6923676E+04,       15325
, 0.36076880306409E+06, 0.60237282437681E+07, -0.9648511E+00,           4,  0.1228066E+05,       15326
, 0.36070977187896E+06, 0.60239608658934E+07, -0.1119842E+01,           4,  0.1282430E+05,       15327
, 0.36079604515512E+06, 0.60238821712462E+07, -0.1101763E+01,           4,  0.1363751E+05,       15328
, 0.36081656489985E+06, 0.60236236115810E+07, -0.8706316E+00,           4,  0.1041770E+05,       15329
, 0.35968545366667E+06, 0.60240819766667E+07,  0.4633401E+00,           4,  0.5931115E+04,       15330
, 0.35975389387683E+06, 0.60241143154447E+07,  0.1221833E+00,           4,  0.1084650E+05,       15331
, 0.35982193466667E+06, 0.60241549600000E+07, -0.1660393E+00,           4,  0.6849444E+04,       15332
, 0.35988533400000E+06, 0.60241230833333E+07, -0.3448604E+00,           4,  0.7149833E+04,       15333
, 0.35961406535614E+06, 0.60241434700578E+07,  0.5577750E+00,           4,  0.1171868E+05,       15334
, 0.35994530866667E+06, 0.60241652666667E+07, -0.5292266E+00,           4,  0.6387159E+04,       15335
, 0.36002511630908E+06, 0.60241335315554E+07, -0.7134817E+00,           4,  0.1180798E+05,       15336
, 0.36006720800000E+06, 0.60242099133333E+07, -0.7679316E+00,           4,  0.5653439E+04,       15337
, 0.36015502791207E+06, 0.60242094719020E+07, -0.8827607E+00,           4,  0.1236088E+05,       15338
, 0.36095174838955E+06, 0.60223022994158E+07,  0.5247627E+00,           4,  0.8450650E+04,       15339
, 0.36098393842958E+06, 0.60223829810354E+07, -0.4101395E-03,           4,  0.8779295E+04,       15340
, 0.36090562127270E+06, 0.60224970205241E+07, -0.3764468E+00,           4,  0.8768214E+04,       15341
, 0.36093480237311E+06, 0.60225845047818E+07, -0.6650885E+00,           4,  0.1220512E+05,       15342
, 0.36100534310809E+06, 0.60224680092290E+07, -0.4205341E+00,           4,  0.8875734E+04,       15343
, 0.36076650032844E+06, 0.60213410817916E+07, -0.5137636E+00,           3,  0.6020228E+04,       15344
, 0.36080357199555E+06, 0.60213800857383E+07, -0.5453378E+00,           3,  0.6067231E+04,       15345
, 0.36084064293523E+06, 0.60214190968182E+07, -0.6088522E+00,           3,  0.6114338E+04,       15346
, 0.36081597210693E+06, 0.60212314993535E+07, -0.5913570E+00,           3,  0.6397619E+04,       15347
, 0.36087771421423E+06, 0.60214581038447E+07, -0.6404792E+00,           3,  0.6160685E+04,       15348
, 0.36091478521479E+06, 0.60214971073281E+07, -0.6629252E+00,           3,  0.6207665E+04,       15349
, 0.36059950266667E+06, 0.60210584733333E+07, -0.5348557E+00,           3,  0.7161335E+04,       15350
, 0.36053481400132E+06, 0.60209879714928E+07, -0.3153511E+00,           3,  0.1287490E+05,       15351
, 0.36074223095809E+06, 0.60210571287657E+07, -0.6888025E+00,           3,  0.1269542E+05,       15352
, 0.36065990900000E+06, 0.60210321033333E+07, -0.6011022E+00,           3,  0.6074659E+04,       15353
, 0.36046555766667E+06, 0.60209160966667E+07,  0.8425035E-01,           3,  0.7048041E+04,       15354
, 0.36082045293997E+06, 0.60210782297595E+07, -0.7382339E+00,           3,  0.6722330E+04,       15355
, 0.36086351095012E+06, 0.60211209593484E+07, -0.7192759E+00,           3,  0.6772647E+04,       15356
, 0.36095185549460E+06, 0.60215361123559E+07, -0.6980978E+00,           3,  0.6254112E+04,       15357
, 0.36098892600083E+06, 0.60215751187873E+07, -0.6438533E+00,           3,  0.6301726E+04,       15358
, 0.36105328847564E+06, 0.60216148772655E+07, -0.1859319E+00,           3,  0.1145693E+05,       15359
, 0.36109013897335E+06, 0.60217435143639E+07, -0.4537551E+00,           4,  0.9636944E+04,       15360
, 0.36114355833114E+06, 0.60216566878851E+07,  0.3243520E-01,           4,  0.1063433E+05,       15361
, 0.36102095138526E+06, 0.60219622645119E+07,  0.6361330E+00,           4,  0.8643359E+04,       15362
, 0.36108875400000E+06, 0.60219328533333E+07, -0.1051817E+00,           4,  0.5035504E+04,       15363
, 0.36110247433333E+06, 0.60218703266667E+07, -0.2205647E+00,           4,  0.5355733E+04,       15364
, 0.36116507300000E+06, 0.60218514833333E+07, -0.4925752E+00,           4,  0.6005465E+04,       15365
, 0.36119608297837E+06, 0.60217712635251E+07, -0.4125868E+00,           4,  0.1156175E+05,       15366
, 0.36050179938830E+06, 0.60208234245215E+07,  0.5970249E-01,           3,  0.1638645E+05,       15367
, 0.36040555086976E+06, 0.60207606770442E+07,  0.2318529E+01,           3,  0.1396777E+05,       15368
, 0.36091897966667E+06, 0.60227740033333E+07, -0.1001574E+01,           4,  0.4430119E+04,       15369
, 0.36089624372615E+06, 0.60227080793895E+07, -0.8903346E+00,           4,  0.8149428E+04,       15370
, 0.36096004533333E+06, 0.60228930800000E+07, -0.1076996E+01,           4,  0.5734646E+04,       15371
, 0.36100232033333E+06, 0.60228451500000E+07, -0.1105260E+01,           4,  0.6305168E+04,       15372
, 0.36098094700000E+06, 0.60227836433333E+07, -0.1048291E+01,           4,  0.5956825E+04,       15373
, 0.36098487933333E+06, 0.60229554333333E+07, -0.1073468E+01,           4,  0.5211885E+04,       15374
, 0.36096133933333E+06, 0.60226617566667E+07, -0.8527106E+00,           4,  0.5676529E+04,       15375
, 0.36089006744222E+06, 0.60235346218067E+07, -0.6743511E+00,           4,  0.1211388E+05,       15376
, 0.36097195926251E+06, 0.60234436322115E+07, -0.3552717E+00,           4,  0.1132759E+05,       15377
, 0.36103797239351E+06, 0.60233535566900E+07, -0.5654339E+00,           4,  0.1066515E+05,       15378
, 0.36099004460431E+06, 0.60232171204649E+07, -0.8902299E+00,           4,  0.1066161E+05,       15379
, 0.36103096633333E+06, 0.60231428466667E+07, -0.9852802E+00,           4,  0.4718148E+04,       15380
, 0.36107933597874E+06, 0.60232647559608E+07, -0.9708508E+00,           4,  0.9738876E+04,       15381
, 0.36106161933333E+06, 0.60230332466667E+07, -0.1070518E+01,           4,  0.4870094E+04,       15382
, 0.36104931600000E+06, 0.60229725733333E+07, -0.1100827E+01,           4,  0.5935070E+04,       15383
, 0.36109764425990E+06, 0.60231630799060E+07, -0.1030320E+01,           4,  0.8592665E+04,       15384
, 0.36113539951052E+06, 0.60230621462066E+07, -0.1092540E+01,           4,  0.9969618E+04,       15385
, 0.36042417433333E+06, 0.60240479766667E+07, -0.1144499E+01,           4,  0.5908071E+04,       15386
, 0.36045110681003E+06, 0.60241306059062E+07, -0.1085650E+01,           4,  0.1287204E+05,       15387
, 0.36053682066667E+06, 0.60240968533333E+07, -0.1098073E+01,           4,  0.5737794E+04,       15388
, 0.36024569066667E+06, 0.60242057366667E+07, -0.9615177E+00,           4,  0.5837690E+04,       15389
, 0.36037482100000E+06, 0.60241764433333E+07, -0.1038537E+01,           4,  0.5731414E+04,       15390
, 0.36027481600000E+06, 0.60242647900000E+07, -0.9154881E+00,           4,  0.7259385E+04,       15391
, 0.36036304089970E+06, 0.60242638092816E+07, -0.9434199E+00,           4,  0.1163215E+05,       15392
, 0.36064940633333E+06, 0.60240326766667E+07, -0.1102698E+01,           4,  0.5849609E+04,       15393
, 0.36057932273203E+06, 0.60241764402167E+07, -0.1010271E+01,           4,  0.1298500E+05,       15394
, 0.36067858918549E+06, 0.60241145796345E+07, -0.1020351E+01,           4,  0.1276776E+05,       15395
, 0.36089422783879E+06, 0.60238061066376E+07, -0.1046121E+01,           4,  0.1208056E+05,       15396
, 0.36085009800000E+06, 0.60237419100000E+07, -0.9911474E+00,           4,  0.5637683E+04,       15397
, 0.36090511398333E+06, 0.60236677890983E+07, -0.9159430E+00,           4,  0.1085986E+05,       15398
, 0.36077695070741E+06, 0.60240456074297E+07, -0.1035423E+01,           4,  0.1201217E+05,       15399
, 0.36086578513029E+06, 0.60239729069093E+07, -0.1049408E+01,           4,  0.1309021E+05,       15400
, 0.36095551140440E+06, 0.60238928353182E+07, -0.1049944E+01,           4,  0.1519780E+05,       15401
, 0.36098045116096E+06, 0.60235803122919E+07, -0.7388260E+00,           4,  0.1151910E+05,       15402
, 0.35968394206866E+06, 0.60242117236529E+07,  0.1321566E+00,           4,  0.1037868E+05,       15403
, 0.35975180200000E+06, 0.60242549933333E+07, -0.1063509E+00,           4,  0.6652923E+04,       15404
, 0.35981954666667E+06, 0.60242258933333E+07, -0.2315087E+00,           4,  0.5908635E+04,       15405
, 0.35987838266667E+06, 0.60242641500000E+07, -0.4034364E+00,           4,  0.6392714E+04,       15406
, 0.35994074533333E+06, 0.60242354000000E+07, -0.5223332E+00,           4,  0.6298013E+04,       15407
, 0.35952781988375E+06, 0.60242249872516E+07,  0.5917721E+00,           4,  0.1179928E+05,       15408
, 0.35960267165613E+06, 0.60242944773125E+07,  0.1220229E+00,           4,  0.1173516E+05,       15409
, 0.36001108830651E+06, 0.60242800428227E+07, -0.6525088E+00,           4,  0.1111671E+05,       15410
, 0.36007407458015E+06, 0.60243539390334E+07, -0.6994058E+00,           4,  0.1137085E+05,       15411
, 0.36014304633333E+06, 0.60242972600000E+07, -0.8122237E+00,           4,  0.4987905E+04,       15412
, 0.36022165675235E+06, 0.60243396082636E+07, -0.8085820E+00,           4,  0.1321539E+05,       15413
, 0.36104136013944E+06, 0.60222623846016E+07,  0.4857404E+00,           4,  0.8023465E+04,       15414
, 0.36107189622792E+06, 0.60223387119920E+07, -0.2938039E-02,           4,  0.7953538E+04,       15415
, 0.36109931506231E+06, 0.60224223539363E+07, -0.3899246E+00,           4,  0.1004282E+05,       15416
, 0.36103285621349E+06, 0.60225544197171E+07, -0.6891537E+00,           4,  0.8768920E+04,       15417
, 0.36102739761340E+06, 0.60227119588438E+07, -0.9932185E+00,           4,  0.1086991E+05,       15418
, 0.36108967164731E+06, 0.60226345219594E+07, -0.9157981E+00,           4,  0.9455350E+04,       15419
, 0.36112963395204E+06, 0.60225086983754E+07, -0.6621803E+00,           4,  0.9770595E+04,       15420
, 0.36085608262377E+06, 0.60212724382357E+07, -0.5712100E+00,           3,  0.6445283E+04,       15421
, 0.36089619294670E+06, 0.60213133803535E+07, -0.5563900E+00,           3,  0.6492209E+04,       15422
, 0.36093630360601E+06, 0.60213543151299E+07, -0.5621891E+00,           3,  0.6539212E+04,       15423
, 0.36090656842951E+06, 0.60211636940708E+07, -0.6830861E+00,           3,  0.6823071E+04,       15424
, 0.36097641330712E+06, 0.60213952518380E+07, -0.5995332E+00,           3,  0.6586651E+04,       15425
, 0.36101652333456E+06, 0.60214361863253E+07, -0.6349156E+00,           3,  0.6633695E+04,       15426
, 0.36068096933307E+06, 0.60209416290244E+07, -0.6375698E+00,           3,  0.1141016E+05,       15427
, 0.36059586900000E+06, 0.60209213300000E+07, -0.4347134E+00,           3,  0.6088616E+04,       15428
, 0.36059315766667E+06, 0.60208511866667E+07, -0.3821459E+00,           3,  0.6791674E+04,       15429
, 0.36076221800000E+06, 0.60209669333333E+07, -0.7437248E+00,           4,  0.5405751E+04,       15430
, 0.36087595967315E+06, 0.60209716047543E+07, -0.8787775E+00,           4,  0.7657096E+04,       15431
, 0.36081992533333E+06, 0.60209330700000E+07, -0.8324253E+00,           4,  0.6613260E+04,       15432
, 0.36092207264842E+06, 0.60210168161579E+07, -0.8784382E+00,           4,  0.7652901E+04,       15433
, 0.36096818627292E+06, 0.60210620255788E+07, -0.8591560E+00,           4,  0.7648005E+04,       15434
, 0.36105663272441E+06, 0.60214771228007E+07, -0.5442932E+00,           3,  0.6681196E+04,       15435
, 0.36112279369492E+06, 0.60215195459032E+07,  0.1777174E+00,           3,  0.1194910E+05,       15436
, 0.36120998258588E+06, 0.60215670107224E+07,  0.7278560E+00,           4,  0.1064081E+05,       15437
, 0.36121454566667E+06, 0.60216905300000E+07, -0.1458637E+00,           4,  0.4841584E+04,       15438
, 0.36128085976559E+06, 0.60216357651329E+07,  0.4307558E+00,           4,  0.1044951E+05,       15439
, 0.36104728628708E+06, 0.60220513811383E+07,  0.5445994E+00,           4,  0.8187032E+04,       15440
, 0.36112220066667E+06, 0.60220362400000E+07,  0.1052489E-01,           4,  0.4814420E+04,       15441
, 0.36113725866667E+06, 0.60219797433333E+07, -0.2727557E+00,           4,  0.5775905E+04,       15442
, 0.36119984166667E+06, 0.60219593000000E+07, -0.4071048E+00,           4,  0.6101134E+04,       15443
, 0.36121393566667E+06, 0.60218935666667E+07, -0.5115412E+00,           4,  0.5391703E+04,       15444
, 0.36129724058306E+06, 0.60218612698610E+07, -0.4683256E+00,           4,  0.1104139E+05,       15445
, 0.36128488433333E+06, 0.60217802766667E+07, -0.3431900E+00,           4,  0.6419811E+04,       15446
, 0.36134925119320E+06, 0.60217119180692E+07,  0.1152190E-01,           4,  0.1270307E+05,       15447
, 0.36054307233333E+06, 0.60207314133333E+07,  0.3121396E-01,           4,  0.6512326E+04,       15448
, 0.36048433219951E+06, 0.60206644550752E+07,  0.1024413E+01,           4,  0.1282112E+05,       15449
, 0.36065531166667E+06, 0.60208142666667E+07, -0.5514881E+00,           4,  0.5814142E+04,       15450
, 0.36066487133333E+06, 0.60207461566667E+07, -0.4570919E+00,           4,  0.6160369E+04,       15451
, 0.36061106566667E+06, 0.60207052733333E+07, -0.1686210E+00,           4,  0.6765333E+04,       15452
, 0.36109202100000E+06, 0.60229195333333E+07, -0.1133351E+01,           4,  0.6728267E+04,       15453
, 0.36106985933333E+06, 0.60228544633333E+07, -0.1134256E+01,           4,  0.5097438E+04,       15454
, 0.36111184682482E+06, 0.60227795017833E+07, -0.1118924E+01,           4,  0.1056942E+05,       15455
, 0.36106052287205E+06, 0.60234908889859E+07, -0.5512416E+00,           4,  0.1209791E+05,       15456
, 0.36113495343148E+06, 0.60233985231525E+07, -0.7368747E+00,           4,  0.1249697E+05,       15457
, 0.36117868418291E+06, 0.60233001042901E+07, -0.1008645E+01,           4,  0.1146848E+05,       15458
, 0.36119160300000E+06, 0.60232172366667E+07, -0.1056034E+01,           4,  0.4345112E+04,       15459
, 0.36115658033333E+06, 0.60231721200000E+07, -0.1063007E+01,           4,  0.3852350E+04,       15460
, 0.36119105066667E+06, 0.60230006966667E+07, -0.1136133E+01,           4,  0.6580892E+04,       15461
, 0.36116154333333E+06, 0.60229321700000E+07, -0.1139664E+01,           4,  0.7730182E+04,       15462
, 0.36118376000000E+06, 0.60231140000000E+07, -0.1098865E+01,           4,  0.3680408E+04,       15463
, 0.36124397900000E+06, 0.60231252666667E+07, -0.1108703E+01,           4,  0.5416443E+04,       15464
, 0.36131213117397E+06, 0.60230789667228E+07, -0.1119279E+01,           4,  0.1236847E+05,       15465
, 0.36126136333333E+06, 0.60230077900000E+07, -0.1144707E+01,           4,  0.5979633E+04,       15466
