ID,LND_phreatic,ASS_pass0_lay1,ASS_anc0_lay1,ASS_uzaass,ASS_szaass
500,0.0000,0.0088,0.0557,1.6793,-44.6030
501,0.0000,0.0257,0.0712,1.6639,-42.7342
502,0.0000,0.0704,0.1052,1.2830,-32.5275
503,0.0000,0.1488,0.1625,0.5071,-12.8563
504,0.0000,0.2000,0.2000,0.0000,0.0000
505,0.0000,0.2000,0.2000,0.0000,0.0000
506,0.2080,0.2000,0.2160,0.0000,-40.3095
507,0.1115,0.1169,0.1096,0.8862,-45.0001
508,0.0329,0.0905,0.0926,1.4704,-45.0000
509,0.0000,0.0791,0.0848,1.7214,-45.0000
510,0.0000,0.0710,0.0763,1.7343,-45.0000
511,0.0000,0.0673,0.0693,1.7432,-45.0000
512,0.0000,0.0685,0.0638,1.7483,-45.0000
513,0.0000,0.0396,0.0581,1.7472,-45.0000
514,0.0000,0.0111,0.0530,1.7326,-45.0000
515,0.0000,0.0086,0.0554,1.7211,-44.6728
516,0.0000,0.0218,0.0662,1.7104,-43.6719
517,0.0000,0.1011,0.1257,0.9609,-24.4425
518,0.0000,0.1999,0.1999,0.0012,-0.0312
519,0.0373,0.2000,0.2064,0.0000,-7.2353
520,0.2168,0.1905,0.2206,0.1139,-45.0002
521,0.0826,0.1095,0.0769,1.1050,-45.0001
522,0.0112,0.0805,0.0712,1.6389,-45.0000
523,0.0000,0.0689,0.0657,1.7309,-45.0000
524,0.0000,0.0596,0.0602,1.7429,-45.0000
525,0.0000,0.0545,0.0593,1.7518,-45.0000
526,0.0000,0.0537,0.0577,1.7581,-45.0000
527,0.0000,0.0306,0.0544,1.7602,-45.0000
528,0.0000,0.0110,0.0521,1.7601,-45.0000
529,0.0000,0.0092,0.0553,1.7554,-44.7937
530,0.0000,0.0315,0.0723,1.6193,-41.1899
531,0.0000,0.1260,0.1437,0.7082,-18.0130
532,0.0000,0.1796,0.1839,0.2162,-5.2357
533,0.0774,0.2000,0.2176,0.0000,-14.9964
534,0.1969,0.1782,0.2094,0.2613,-45.0002
535,0.0687,0.1031,0.0650,1.2131,-45.0001
536,0.0000,0.0692,0.0511,1.7292,-45.0000
537,0.0000,0.0596,0.0493,1.7387,-45.0000
538,0.0000,0.0474,0.0473,1.7508,-45.0000
539,0.0000,0.0446,0.0482,1.7587,-45.0000
540,0.0000,0.0403,0.0520,1.7668,-45.0000
541,0.0000,0.0314,0.0531,1.7693,-45.0000
542,0.0000,0.0143,0.0520,1.7707,-45.0000
543,0.0000,0.0117,0.0554,1.7710,-45.0000
544,0.0000,0.0105,0.0536,1.7736,-45.0000
545,0.0000,0.0212,0.0622,1.7762,-44.2280
546,0.0000,0.0123,0.0579,1.7757,-45.0000
547,0.0000,0.0679,0.0958,1.3993,-33.8802
548,0.0000,0.1159,0.1331,0.8891,-21.2708
549,0.0000,0.1624,0.1668,0.3838,-7.4822
550,0.0000,0.1321,0.1405,0.6963,-13.8618
551,0.1065,0.2000,0.2353,0.0000,-20.6333
552,0.1814,0.1689,0.1929,0.3774,-45.0002
553,0.0570,0.0973,0.0628,1.3031,-45.0001
554,0.0000,0.0641,0.0512,1.7349,-45.0000
555,0.0000,0.0524,0.0461,1.7452,-45.0000
556,0.0000,0.0378,0.0402,1.7572,-45.0000
557,0.0000,0.0314,0.0441,1.7676,-45.0000
558,0.0000,0.0268,0.0478,1.7744,-45.0000
559,0.0000,0.0292,0.0513,1.7774,-45.0000
560,0.0000,0.0169,0.0518,1.7798,-45.0000
561,0.0000,0.0092,0.0545,1.7825,-45.0000
562,0.0000,0.0112,0.0584,1.7845,-44.8490
563,0.0000,0.0218,0.0633,1.7867,-43.9001
564,0.0000,0.0276,0.0571,1.7887,-39.6073
565,0.0000,0.0264,0.0638,1.7898,-42.6143
566,0.0000,0.0578,0.0753,1.4570,-28.9449
567,0.0000,0.0983,0.1101,1.0389,-20.2535
568,0.0000,0.2343,0.1454,0.6403,-12.4288
569,0.1286,0.2000,0.2468,0.0000,-24.9271
570,0.1669,0.1601,0.1787,0.4853,-45.0002
571,0.0478,0.0905,0.0633,1.3755,-45.0001
572,0.0000,0.0570,0.0505,1.7410,-45.0000
573,0.0000,0.0423,0.0438,1.7511,-45.0000
574,0.0000,0.0298,0.0404,1.7618,-45.0000
575,0.0000,0.0242,0.0451,1.7724,-45.0000
576,0.0000,0.0251,0.0493,1.7799,-45.0000
577,0.0000,0.0339,0.0517,1.7860,-45.0000
578,0.0000,0.0181,0.0522,1.7897,-45.0000
579,0.0000,0.0104,0.0556,1.7928,-45.0000
580,0.0000,0.0108,0.0593,1.7957,-44.6279
581,0.0000,0.0194,0.0638,1.7985,-43.8894
582,0.0000,0.0198,0.0551,1.7996,-40.2710
583,0.0000,0.0228,0.0473,1.7961,-36.4712
584,0.0000,0.0204,0.0476,1.8003,-37.4230
585,0.0000,0.2784,0.0466,1.7974,-34.9567
586,0.0000,0.4748,0.0893,1.3172,-25.4577
587,0.0000,0.4817,0.1215,0.9427,-18.1728
588,0.1565,0.2000,0.2570,0.0000,-30.3305
589,0.1558,0.1522,0.1670,0.5690,-45.0002
590,0.0407,0.0854,0.0675,1.4310,-45.0001
591,0.0000,0.0505,0.0547,1.7462,-45.0000
592,0.0000,0.0336,0.0450,1.7562,-45.0000
593,0.0000,0.0242,0.0443,1.7665,-45.0000
594,0.0000,0.0207,0.0507,1.7768,-45.0000
595,0.0000,0.0243,0.0537,1.7831,-45.0000
596,0.0000,0.0334,0.0560,1.7906,-45.0000
597,0.0000,0.0168,0.0534,1.7981,-45.0000
598,0.0000,0.0042,0.0556,1.8046,-45.0000
599,0.0000,0.0084,0.0598,1.8086,-44.5481
600,0.0000,0.0150,0.0571,1.8072,-42.4699
601,0.0000,0.0119,0.0581,1.8108,-43.1800
602,0.0000,0.0153,0.0490,1.8093,-39.8268
603,0.0000,0.2234,0.0468,1.8054,-36.9694
604,0.0000,0.2833,0.0477,1.8106,-37.8853
605,0.0000,0.5419,0.0487,1.8045,-35.7016
606,0.0218,0.6478,0.0700,1.5037,-31.7363
607,0.0512,0.4496,0.1184,0.8470,-22.7868
608,0.1549,0.1995,0.2565,0.0380,-31.0068
609,0.1500,0.1515,0.1667,0.6124,-45.0002
610,0.0348,0.0813,0.0740,1.4776,-45.0001
611,0.0000,0.0432,0.0574,1.7501,-45.0000
612,0.0000,0.0235,0.0448,1.7598,-45.0000
613,0.0000,0.0183,0.0492,1.7701,-45.0000
614,0.0000,0.0196,0.0582,1.7795,-45.0000
615,0.0000,0.0256,0.0593,1.7859,-45.0000
616,0.0000,0.0309,0.0591,1.7949,-45.0000
617,0.0000,0.0149,0.0550,1.8039,-45.0000
618,0.0000,0.0014,0.0549,1.8127,-44.9908
619,0.0000,0.0035,0.0589,1.8206,-44.8043
620,0.0000,0.0096,0.0517,1.8160,-41.6194
621,0.0000,0.0049,0.0505,1.8259,-43.3585
622,0.0000,0.0430,0.0466,1.8163,-39.9924
623,0.0000,0.3640,0.0494,1.8155,-38.4385
624,0.0000,0.3157,0.0497,1.8189,-39.2239
625,0.0069,0.5898,0.0526,1.7655,-36.6330
626,0.0391,0.4478,0.0635,1.5586,-37.6921
627,0.0864,0.5200,0.0785,1.2395,-35.3581
628,0.1263,0.4145,0.1106,0.7465,-30.3328
629,0.1107,0.1993,0.2405,0.0624,-23.0666
630,0.1514,0.1545,0.1802,0.6037,-45.0002
631,0.0285,0.0786,0.0793,1.5269,-45.0000
632,0.0000,0.0360,0.0598,1.7546,-45.0000
633,0.0000,0.0174,0.0485,1.7635,-45.0000
634,0.0000,0.0197,0.0582,1.7722,-45.0000
635,0.0000,0.0218,0.0663,1.7811,-45.0000
636,0.0000,0.0262,0.0661,1.7877,-45.0000
637,0.0000,0.0266,0.0642,1.7978,-45.0000
638,0.0000,0.0118,0.0560,1.8103,-45.0000
639,0.0000,0.0012,0.0537,1.8209,-44.9828
640,0.0000,0.0030,0.0548,1.8293,-44.8194
641,0.0000,0.0039,0.0485,1.8366,-44.2053
642,0.0000,0.1716,0.0484,1.8221,-40.6670
643,0.0000,0.1500,0.0485,1.8272,-41.9247
644,0.0000,0.1744,0.0507,1.8318,-42.3099
645,0.0000,0.0789,0.0517,1.8385,-43.7729
646,0.0025,0.3403,0.0521,1.8091,-40.2293
647,0.0451,0.3711,0.0654,1.5246,-38.7562
648,0.0516,0.2807,0.0676,1.4869,-39.9550
649,0.1004,0.4031,0.0832,1.1536,-36.6894
650,0.0857,0.3353,0.0783,1.2570,-38.2493
651,0.1500,0.3942,0.0929,0.8009,-36.8514
652,0.0423,0.1967,0.2122,0.0563,-9.6520
653,0.1367,0.1428,0.1726,0.7136,-45.0002
654,0.0226,0.0786,0.0844,1.5730,-45.0000
655,0.0566,0.1034,0.0859,1.3140,-45.0001
656,0.0000,0.0319,0.0638,1.7571,-45.0000
657,0.0000,0.0565,0.0787,1.7499,-45.0000
658,0.0000,0.0159,0.0577,1.7689,-45.0000
659,0.0000,0.0154,0.0556,1.7651,-45.0000
660,0.0000,0.0213,0.0683,1.7760,-45.0000
661,0.0000,0.0256,0.0744,1.7840,-45.0000
662,0.0000,0.0275,0.0741,1.7919,-45.0000
663,0.0000,0.0215,0.0681,1.8036,-45.0000
664,0.0000,0.0080,0.0560,1.8182,-45.0000
665,0.0000,0.0022,0.0513,1.8300,-45.0000
666,0.0000,0.0047,0.0514,1.8394,-45.0000
667,0.0000,0.0189,0.0515,1.8451,-44.7968
668,0.0034,0.0581,0.0537,1.8232,-44.2894
669,0.0237,0.2192,0.0591,1.6754,-41.4326
670,0.0254,0.1465,0.0593,1.6701,-42.7460
671,0.0158,0.1158,0.0554,1.7399,-43.6883
672,0.0540,0.2165,0.0682,1.4759,-41.0046
673,0.0791,0.2731,0.0754,1.3032,-39.5640
674,0.0799,0.2388,0.0714,1.2860,-40.6114
675,0.1235,0.3267,0.0843,0.9829,-38.7293
676,0.1044,0.2889,0.0780,1.1148,-39.2742
677,0.0000,0.2000,0.2000,0.0000,-0.0040
678,0.1128,0.1264,0.1581,0.8914,-45.0001
679,0.0361,0.1024,0.0864,1.4682,-45.0001
680,0.0000,0.0691,0.0850,1.7508,-45.0000
681,0.0000,0.0283,0.0677,1.7700,-45.0000
682,0.0000,0.0343,0.0791,1.7814,-45.0000
683,0.0000,0.0327,0.0803,1.7892,-45.0000
684,0.0000,0.0305,0.0797,1.7978,-45.0000
685,0.0000,0.0187,0.0697,1.8111,-45.0000
686,0.0000,0.0067,0.0545,1.8268,-45.0000
687,0.0000,0.0058,0.0484,1.8397,-45.0000
688,0.0000,0.0110,0.0532,1.8510,-45.0000
689,0.0000,0.0044,0.0545,1.8548,-45.0000
690,0.0011,0.0401,0.0529,1.8470,-44.9216
691,0.0115,0.1054,0.0537,1.7716,-42.7654
692,0.0565,0.1864,0.0645,1.4492,-42.0522
693,0.0342,0.1700,0.0577,1.6043,-40.8120
694,0.0201,0.1737,0.0561,1.6968,-38.3555
695,0.0839,0.2293,0.0687,1.2490,-40.3336
696,0.1133,0.2675,0.0756,1.0392,-39.9560
697,0.1042,0.3479,0.0665,1.0684,-39.6307
698,0.1411,0.2181,0.2309,0.0000,-27.3469
699,0.0868,0.0967,0.1054,1.0855,-45.0001
700,0.0073,0.1036,0.0852,1.6830,-45.0000
701,0.0000,0.0796,0.0894,1.7562,-45.0000
702,0.0000,0.0504,0.0826,1.7782,-45.0000
703,0.0000,0.0519,0.0835,1.7868,-45.0000
704,0.0000,0.0479,0.0800,1.7981,-45.0000
705,0.0000,0.0585,0.0821,1.7966,-45.0000
706,0.0000,0.0457,0.0780,1.8035,-45.0000
707,0.0000,0.0251,0.0660,1.8198,-45.0000
708,0.0000,0.0412,0.0707,1.8153,-45.0000
709,0.0000,0.0110,0.0573,1.8350,-45.0000
710,0.0000,0.0109,0.0524,1.8500,-45.0000
711,0.0000,0.0190,0.0592,1.8626,-45.0000
712,0.0000,0.0094,0.0558,1.8661,-45.0000
713,0.0000,0.0486,0.0535,1.8640,-44.1472
714,0.0000,0.0926,0.0542,1.8591,-40.7884
715,0.0095,0.1374,0.0615,1.7772,-36.2564
716,0.0620,0.3082,0.0571,1.3666,-39.4819
717,0.0388,0.2321,0.0602,1.5381,-35.6288
718,0.0212,0.1698,0.0695,1.6774,-35.3305
719,0.0889,0.4230,0.0580,1.1425,-38.5582
720,0.2322,0.3043,0.2543,0.0000,-45.0001
721,0.1198,0.1347,0.0973,0.8387,-45.0001
722,0.0023,0.1047,0.0799,1.7206,-45.0000
723,0.0000,0.0993,0.0843,1.7577,-45.0000
724,0.0000,0.0823,0.0859,1.7834,-45.0000
725,0.0000,0.0758,0.0815,1.8022,-45.0000
726,0.0000,0.0503,0.0701,1.8226,-45.0000
727,0.0000,0.0173,0.0690,1.8411,-45.0000
728,0.0000,0.0286,0.0710,1.8578,-45.0000
729,0.0000,0.0285,0.0660,1.8707,-45.0000
730,0.0000,0.0058,0.0588,1.8796,-45.0000
731,0.0000,0.0223,0.0577,1.8779,-44.1366
732,0.0000,0.0620,0.0588,1.8684,-40.6713
733,0.0000,0.1136,0.0689,1.8568,-37.2966
734,0.0000,0.0682,0.0636,1.8719,-41.2270
735,0.0177,0.1965,0.1072,1.7015,-35.6065
736,0.0000,0.1700,0.0659,1.8514,-37.1440
737,0.0697,0.2399,0.0662,1.2914,-37.1274
738,0.0315,0.2013,0.1265,1.5894,-35.2785
739,0.2076,0.3728,0.2552,0.0097,-40.4718
740,0.1394,0.1762,0.0962,0.6929,-45.0000
741,0.0090,0.1126,0.0766,1.6705,-45.0000
742,0.0000,0.1148,0.0768,1.7556,-45.0000
743,0.0000,0.1115,0.0855,1.7846,-45.0000
744,0.0000,0.0954,0.0816,1.8057,-45.0000
745,0.0000,0.0571,0.0740,1.8277,-45.0000
746,0.0000,0.0247,0.0808,1.8465,-45.0000
747,0.0000,0.0639,0.0798,1.8646,-45.0000
748,0.0000,0.0364,0.0717,1.8791,-45.0000
749,0.0000,0.0211,0.0631,1.8850,-45.0000
750,0.0000,0.0254,0.0613,1.8867,-45.0000
751,0.0000,0.0438,0.0620,1.8904,-45.0000
752,0.0000,0.0946,0.0644,1.8749,-42.0190
753,0.0000,0.0473,0.0634,1.8902,-45.0000
754,0.0176,0.2406,0.1395,1.7325,-35.6397
755,0.0040,0.1721,0.0790,1.8830,-37.4737
756,0.0358,0.2787,0.2244,1.5599,-35.7479
757,0.0000,0.0715,0.0613,2.0154,-43.4455
758,0.1577,0.3659,0.2154,0.0534,-31.9443
759,0.1119,0.2143,0.0858,0.8991,-45.0001
760,0.0121,0.1461,0.0665,1.6489,-45.0000
761,0.0000,0.1347,0.0690,1.7546,-45.0000
762,0.0000,0.1546,0.0828,1.7821,-45.0000
763,0.0000,0.1257,0.0800,1.8092,-45.0000
764,0.0000,0.0740,0.0802,1.8323,-45.0000
765,0.0000,0.0704,0.0819,1.8510,-45.0000
766,0.0000,0.0939,0.0864,1.8685,-45.0000
767,0.0000,0.0652,0.0727,1.8832,-45.0000
768,0.0000,0.0845,0.0605,1.8923,-45.0000
769,0.0000,0.0758,0.0627,1.8971,-45.0000
770,0.0000,0.1270,0.0591,1.9056,-45.0000
771,0.0000,0.0428,0.0667,2.1519,-51.1948
772,0.0541,0.2049,0.3534,1.4866,-38.0858
773,0.0053,0.1342,0.0861,2.0095,-38.1104
774,0.1006,0.2642,0.5386,1.0732,-39.4123
775,0.0000,0.0860,0.0577,2.3581,-44.6494
776,0.0000,0.1173,0.0633,2.7386,-59.3224
777,0.0920,0.2944,0.1537,0.1311,-21.2255
778,0.0354,0.2310,0.0699,1.4710,-45.0003
779,0.0015,0.1901,0.0501,1.7290,-45.0001
780,0.0000,0.1672,0.0632,1.7557,-45.0000
781,0.0000,0.1819,0.0833,1.7785,-45.0000
782,0.0000,0.1520,0.0652,1.8090,-45.0000
783,0.0000,0.1414,0.0773,1.8315,-45.0000
784,0.0000,0.1487,0.0797,1.8489,-45.0000
785,0.0000,0.1457,0.0986,1.8667,-45.0000
786,0.0000,0.1218,0.0667,1.8809,-45.0000
787,0.0000,0.1479,0.0601,1.8924,-45.0000
788,0.0000,0.1272,0.0672,1.9801,-46.6432
789,0.0000,0.1108,0.0635,2.3659,-55.7481
790,0.0000,0.1646,0.0632,2.7375,-63.8686
791,0.0000,0.1390,0.0663,3.0783,-72.3579
792,0.0805,0.1862,0.5139,1.3141,-40.3056
793,0.0078,0.1185,0.1107,2.0492,-39.8311
794,0.1497,0.2392,0.7986,0.7034,-41.9465
795,0.0000,0.1269,0.0741,2.5900,-47.6820
796,0.0000,0.1649,0.0710,3.0918,-61.0218
797,0.0000,0.1933,0.0679,3.4219,-74.9132
798,0.0633,0.2463,0.1599,0.1039,-14.9601
799,0.1084,0.2418,0.0697,0.9265,-45.0001
800,0.0007,0.1739,0.0486,1.7349,-44.6992
801,0.0000,0.1736,0.0552,1.7537,-44.8817
802,0.0000,0.1904,0.0665,1.7699,-45.0000
803,0.0000,0.1744,0.0615,1.7959,-45.0000
804,0.0000,0.2030,0.0746,1.8186,-45.0000
805,0.0000,0.1983,0.0744,1.8381,-45.0000
806,0.0000,0.1492,0.0765,1.8581,-45.0000
807,0.0000,0.1264,0.0686,1.8752,-45.0000
808,0.0000,0.1704,0.0710,1.8935,-45.0000
809,0.0000,0.1403,0.0714,2.1921,-51.4854
810,0.0000,0.1271,0.0652,3.0782,-71.3771
811,0.0000,0.1411,0.0686,3.4311,-79.9009
812,0.0000,0.1488,0.0736,3.6853,-84.8745
813,0.0000,0.2094,0.0657,3.7204,-86.1981
814,0.1207,0.1843,0.6997,0.9428,-40.8638
815,0.0473,0.1397,0.3362,1.6373,-40.1861
816,0.1674,0.2177,0.8655,0.5705,-41.8064
817,0.0000,0.1343,0.0746,2.5583,-47.6027
818,0.0000,0.1565,0.0723,3.1875,-57.6448
819,0.0000,0.2074,0.0769,3.5878,-63.4142
820,0.0000,0.2286,0.0715,3.8698,-67.1108
821,0.0699,0.3468,0.1566,0.0570,-14.7154
822,0.1471,0.2597,0.0662,0.6387,-42.1421
823,0.0006,0.1534,0.0472,1.7384,-40.0189
824,0.0082,0.1719,0.0524,1.6807,-34.8462
825,0.0000,0.1577,0.0509,1.7491,-42.5509
826,0.0000,0.1889,0.0618,1.7565,-45.0000
827,0.0000,0.1961,0.0653,1.7769,-45.0000
828,0.0000,0.2177,0.0844,1.7998,-45.0000
829,0.0000,0.2071,0.0759,1.8228,-45.0000
830,0.0000,0.1658,0.0756,1.8468,-45.0000
831,0.0000,0.1488,0.0746,1.8696,-45.0000
832,0.0000,0.1976,0.0717,1.9417,-46.1620
833,0.0000,0.1592,0.0662,2.5107,-58.9150
834,0.0000,0.1322,0.0679,3.3388,-77.2673
835,0.0000,0.1731,0.0646,3.8106,-87.2794
836,0.0000,0.2006,0.0662,3.8930,-89.6215
837,0.0000,0.2032,0.0701,3.9204,-90.0000
838,0.0000,0.2355,0.0703,3.9417,-90.0000
839,0.0000,0.2151,0.0718,3.9451,-80.1659
840,0.0350,0.1825,0.3187,0.2538,-11.2045
841,0.0659,0.1574,0.4165,0.5805,-23.1336
842,0.0679,0.1383,0.4504,1.3326,-38.8370
843,0.0191,0.2018,0.2730,0.0166,-3.6960
844,0.0000,0.1280,0.0796,2.2442,-42.8480
845,0.0000,0.1311,0.0802,2.9118,-54.1261
846,0.0000,0.1456,0.0819,3.2742,-60.3864
847,0.0000,0.1569,0.0802,3.5472,-64.4723
848,0.0000,0.1922,0.0923,3.7356,-66.5141
849,0.0000,0.2617,0.1130,3.8931,-67.5000
850,0.0000,0.2859,0.0885,3.9458,-71.3587
851,0.1890,0.7863,0.0652,0.3244,-42.9041
852,0.0651,0.3384,0.0492,1.2531,-36.9045
853,0.0000,0.1606,0.0500,1.7378,-33.7500
854,0.0000,0.1799,0.0813,1.7382,-36.4438
855,0.0000,0.2214,0.0807,1.7356,-33.7500
856,0.0000,0.2003,0.0960,1.7267,-33.7500
857,0.0000,0.2208,0.0777,1.7350,-41.7717
858,0.0000,0.2252,0.0905,1.7455,-45.0000
859,0.0000,0.2677,0.0995,1.7700,-45.0000
860,0.0000,0.2217,0.0817,1.7971,-45.0000
861,0.0000,0.2061,0.0782,1.8261,-45.0000
862,0.0000,0.1894,0.0799,1.8543,-45.0000
863,0.0000,0.1830,0.0717,2.0577,-49.2095
864,0.0000,0.1684,0.0709,2.8358,-66.7045
865,0.0000,0.1389,0.0758,3.4831,-80.8152
866,0.0000,0.1641,0.0659,3.8774,-88.8555
867,0.0000,0.2514,0.0695,3.9648,-90.0000
868,0.0000,0.2488,0.0702,3.9583,-90.0000
869,0.0000,0.2504,0.0719,3.9610,-90.0000
870,0.0000,0.2609,0.0673,3.9791,-90.0000
871,0.0000,0.3608,0.0808,3.9795,-90.0000
872,0.0000,0.2000,0.2000,0.0000,0.0000
873,0.0000,0.1854,0.1895,0.1461,-2.9310
874,0.0000,0.2000,0.2000,0.0000,0.0000
875,0.0003,0.0766,0.0871,1.7860,-35.1041
876,0.0000,0.0376,0.0805,1.6881,-33.7500
877,0.0000,0.0850,0.0890,2.1239,-40.8384
878,0.0000,0.0395,0.0874,2.3944,-46.1826
879,0.0000,0.1362,0.0853,3.0127,-56.8375
880,0.0000,0.0721,0.0857,3.4801,-65.3500
881,0.0000,0.1133,0.0860,3.6651,-67.4117
882,0.0000,0.0497,0.0873,3.1931,-61.3345
883,0.0000,0.1712,0.1015,3.7585,-67.5000
884,0.0000,0.2842,0.1034,3.8673,-67.5000
885,0.0000,0.3503,0.1237,3.9247,-67.5000
886,0.0000,0.3858,0.0885,3.9568,-68.0634
887,0.1520,0.7078,0.0641,0.6013,-41.1112
888,0.0249,0.2263,0.0428,1.5527,-34.9556
889,0.0000,0.1282,0.0611,1.7347,-33.7500
890,0.0000,0.2070,0.1184,1.7213,-33.7500
891,0.0000,0.3330,0.1354,1.7172,-33.7500
892,0.0000,0.2993,0.1196,1.7127,-33.7500
893,0.0000,0.3395,0.1196,1.7146,-34.9662
894,0.0000,0.3408,0.1842,1.7091,-33.7500
895,0.0000,0.3407,0.2147,1.7078,-33.7500
896,0.0000,0.3082,0.1161,1.7146,-42.5751
897,0.0000,0.2471,0.0947,1.7335,-44.4773
898,0.0000,0.2548,0.0908,1.7620,-45.0000
899,0.0000,0.2156,0.0900,1.7931,-45.0000
900,0.0000,0.1553,0.0784,1.8243,-45.0000
901,0.0000,0.1809,0.0795,2.1841,-52.8662
902,0.0000,0.1929,0.0785,3.0408,-72.0453
903,0.0000,0.1702,0.0776,3.5895,-83.8183
904,0.0000,0.1694,0.0649,3.9000,-89.9619
905,0.0000,0.2105,0.0648,3.9490,-90.0000
906,0.0000,0.2124,0.0592,3.9906,-90.0000
907,0.0000,0.3435,0.0766,3.9915,-90.0000
908,0.0000,0.2610,0.0644,3.9921,-90.0000
909,0.0000,0.2743,0.0604,4.0199,-90.0000
910,0.0000,0.4048,0.0752,3.9840,-72.7103
911,0.1170,0.2812,0.2819,0.1202,-18.3660
912,0.1695,0.1554,0.1749,0.4998,-31.5753
913,0.0148,0.2179,0.2171,0.0000,-2.0961
914,0.1447,0.0801,0.0921,0.7917,-33.7348
915,0.0000,0.0527,0.0958,1.6919,-33.7500
916,0.0238,0.0646,0.0794,1.5265,-33.7475
917,0.0000,0.0486,0.0842,1.7283,-34.6321
918,0.0000,0.0504,0.0886,2.7917,-55.3897
919,0.0000,0.0777,0.0874,2.1217,-42.7458
920,0.0000,0.0997,0.1215,3.1349,-75.6315
921,0.0000,0.1442,0.1316,3.3652,-69.3872
922,0.0000,0.0557,0.1193,2.9133,-75.0368
923,0.0000,0.1607,0.1322,3.6154,-65.7752
924,0.0000,0.0469,0.1142,2.6563,-60.7844
925,0.0000,0.3080,0.1429,3.8197,-67.5000
926,0.0000,0.3562,0.1452,3.9035,-67.5000
927,0.0000,0.3926,0.1281,3.9295,-67.5000
928,0.0000,0.4161,0.0878,3.9378,-67.5000
929,0.2150,0.7121,0.1334,0.1291,-44.1641
930,0.0360,0.1199,0.0415,1.4666,-35.5836
931,0.1897,0.2182,0.0571,0.3178,-43.9685
932,0.0000,0.1100,0.0824,1.7307,-34.4791
933,0.0000,0.1990,0.1448,1.7174,-33.7500
934,0.0000,0.3122,0.2532,1.7085,-33.7500
935,0.0000,0.4702,0.1561,1.7086,-33.7500
936,0.0000,0.4016,0.1659,1.7085,-33.7500
937,0.0000,0.4455,0.1749,1.7058,-33.7500
938,0.0000,0.4738,0.2631,1.7097,-33.7500
939,0.0000,0.3317,0.1488,1.7091,-33.7500
940,0.0000,0.5106,0.3608,1.7110,-33.7500
941,0.0000,0.4421,0.4264,1.7179,-33.7500
942,0.0000,0.3130,0.1457,1.7203,-34.1837
943,0.0000,0.2664,0.1254,1.7391,-41.6985
944,0.0000,0.2206,0.0947,1.7643,-45.0000
945,0.0000,0.1849,0.0919,1.8865,-47.2845
946,0.0000,0.1885,0.0841,2.5611,-62.9194
947,0.0000,0.1630,0.0831,3.2419,-78.0840
948,0.0000,0.1887,0.0740,3.6708,-86.7169
949,0.0000,0.1603,0.0624,3.8646,-90.0000
950,0.0000,0.1358,0.0633,3.9160,-90.0000
951,0.0000,0.1810,0.0537,3.9616,-90.0000
952,0.0000,0.2308,0.0505,4.0027,-90.0000
953,0.0000,0.4006,0.0725,4.0042,-90.0000
954,0.0000,0.3597,0.0485,4.0372,-90.0000
955,0.0000,0.2169,0.0429,4.0510,-90.0000
956,0.0000,0.5584,0.0779,3.9959,-71.8179
957,0.2551,0.2072,0.1701,0.1158,-33.7206
958,0.0708,0.2141,0.2092,0.0000,-8.7177
959,0.1308,0.2000,0.1142,0.8706,-33.7363
960,0.0339,0.1227,0.0858,1.4278,-33.0734
961,0.0188,0.0985,0.0940,1.4508,-31.5335
962,0.0000,0.0659,0.1185,2.2493,-49.2720
963,0.1141,0.1102,0.1333,1.0726,-35.1383
964,0.0000,0.1074,0.1254,2.7924,-71.4936
965,0.0000,0.1239,0.1109,3.0318,-75.9064
966,0.0000,0.0665,0.1444,2.5390,-66.3380
967,0.0000,0.1191,0.1116,3.3680,-71.8200
968,0.0000,0.0494,0.1365,2.2861,-60.7533
969,0.0000,0.2982,0.1753,3.7405,-72.1770
970,0.0000,0.0530,0.1431,1.9249,-51.8666
971,0.0000,0.3393,0.1806,3.8831,-69.8373
972,0.0000,0.3687,0.1446,3.9095,-68.9943
973,0.0000,0.3606,0.1780,3.8876,-88.3215
974,0.0000,0.4402,0.1419,3.8907,-67.5000
975,0.0000,0.6154,0.0810,3.9826,-67.5000
976,0.2322,0.5816,0.3056,0.0000,-45.0000
977,0.1718,0.4924,0.1410,0.1644,-37.5684
978,0.0035,0.1167,0.0565,1.7067,-43.8725
979,0.0465,0.1870,0.0694,1.3842,-45.0000
980,0.0000,0.1318,0.0987,1.7291,-36.5940
981,0.1528,0.3188,0.1535,0.0732,-31.5075
982,0.0000,0.1487,0.1489,1.7218,-33.7500
983,0.0000,0.1842,0.2342,1.7229,-33.7500
984,0.0000,0.2257,0.3381,1.7293,-33.7500
985,0.0000,0.4720,0.2059,1.6783,-33.0149
986,0.0000,0.5133,0.2833,1.6687,-32.8405
987,0.0000,0.4691,0.1691,1.7101,-33.5922
988,0.0000,0.5589,0.3603,1.6416,-32.2691
989,0.0000,0.4613,0.1843,1.7260,-33.7500
990,0.0000,0.5535,0.4599,1.6192,-31.7553
991,0.0000,0.3198,0.1425,1.7289,-33.7500
992,0.0000,0.4993,0.5072,1.6178,-31.6058
993,0.0000,0.3967,0.5106,1.5956,-31.0099
994,0.0000,0.2702,0.1243,1.7356,-34.3641
995,0.0000,0.2326,0.1287,1.7535,-36.8090
996,0.0000,0.2178,0.1001,2.1923,-51.8208
997,0.0000,0.1945,0.0968,2.9538,-73.3373
